"","dig_code","dig_desc","variable","inv_12"
"2455","332710","Machine shops","F10E00",""
"2456","332720","Turned product and screw, nut, and bolt manufacturing","F10E00",""
"2457","332800","Coating, engraving, heat treating and allied activities","F10E00",""
"2458","332913","Plumbing fixture fitting and trim manufacturing","F10E00",""
"2459","33291A","Valve and fittings other than plumbing","F10E00","166"
"2460","332991","Ball and roller bearing manufacturing","F10E00",""
"2461","332996","Fabricated pipe and pipe fitting manufacturing","F10E00","6"
"2462","33299A","Ammunition, arms, ordnance, and accessories manufacturing","F10E00",""
"2463","332999","Other fabricated metal manufacturing","F10E00","737"
"2464","333111","Farm machinery and equipment manufacturing","F10E00","257"
"2465","333112","Lawn and garden equipment manufacturing","F10E00","112"
"2466","333120","Construction machinery manufacturing","F10E00","2,420"
"2467","333130","Mining and oil and gas field machinery manufacturing","F10E00",""
"2468","333242","Semiconductor machinery manufacturing","F10E00",""
"2469","33329A","Other industrial machinery manufacturing","F10E00","203"
"2470","333314","Optical instrument and lens manufacturing","F10E00","82"
"2471","333316","Photographic and photocopying equipment manufacturing","F10E00","188"
"2472","333318","Other commercial and service industry machinery manufacturing","F10E00","2,091"
"2473","333414","Heating equipment (except warm air furnaces) manufacturing","F10E00","0"
"2474","333415","Air conditioning, refrigeration, and warm air heating equipment manufacturing","F10E00","157"
"2475","333413","Industrial and commercial fan and blower and air purification equipment manufacturing","F10E00","3"
"2476","333511","Industrial mold manufacturing","F10E00",""
"2477","333514","Special tool, die, jig, and fixture manufacturing","F10E00",""
"2478","333517","Machine tool manufacturing","F10E00","1,124"
"2479","33351B","Cutting and machine tool accessory, rolling mill, and other metalworking machinery manufacturing","F10E00",""
"2480","333611","Turbine and turbine generator set units manufacturing","F10E00","137"
"2481","333612","Speed changer, industrial high-speed drive, and gear manufacturing","F10E00",""
"2482","333613","Mechanical power transmission equipment manufacturing","F10E00",""
"2483","333618","Other engine equipment manufacturing","F10E00","556"
"2484","333912","Air and gas compressor manufacturing","F10E00",""
"2485","33391A","Pump and pumping equipment manufacturing","F10E00","256"
"2486","333920","Material handling equipment manufacturing","F10E00","529"
"2487","333991","Power-driven handtool manufacturing","F10E00","220"
"2488","333993","Packaging machinery manufacturing","F10E00",""
"2489","333994","Industrial process furnace and oven manufacturing","F10E00","15"
"2490","33399A","Other general purpose machinery manufacturing","F10E00","270"
"2491","33399B","Fluid power process machinery","F10E00",""
"2492","334111","Electronic computer manufacturing","F10E00","4,953"
"2493","334112","Computer storage device manufacturing","F10E00","388"
"2494","334118","Computer terminals and other computer peripheral equipment manufacturing","F10E00","2,321"
"2495","334210","Telephone apparatus manufacturing","F10E00","1,592"
"2496","334220","Broadcast and wireless communications equipment","F10E00","5,233"
"2497","334290","Other communications equipment manufacturing","F10E00","423"
"2498","334413","Semiconductor and related device manufacturing","F10E00",""
"2499","334418","Printed circuit assembly (electronic assembly) manufacturing","F10E00",""
"2500","33441A","Other electronic component manufacturing","F10E00","91"
"2501","334510","Electromedical and electrotherapeutic apparatus manufacturing","F10E00","69"
"2502","334511","Search, detection, and navigation instruments manufacturing","F10E00","867"
"2503","334512","Automatic environmental control manufacturing","F10E00",""
"2504","334513","Industrial process variable instruments manufacturing","F10E00","318"
"2505","334514","Totalizing fluid meter and counting device manufacturing","F10E00","440"
"2506","334515","Electricity and signal testing instruments manufacturing","F10E00","70"
"2507","334516","Analytical laboratory instrument manufacturing","F10E00","130"
"2508","334517","Irradiation apparatus manufacturing","F10E00","64"
"2509","33451A","Watch, clock, and other measuring and controlling device manufacturing","F10E00","195"
"2510","334300","Audio and video equipment manufacturing","F10E00","2,141"
"2511","334610","Manufacturing and reproducing magnetic and optical media","F10E00",""
"2512","335110","Electric lamp bulb and part manufacturing","F10E00",""
"2513","335120","Lighting fixture manufacturing","F10E00","28"
"2514","335210","Small electrical appliance manufacturing","F10E00","208"
"2515","335221","Household cooking appliance manufacturing","F10E00","133"
"2516","335222","Household refrigerator and home freezer manufacturing","F10E00","221"
"2517","335224","Household laundry equipment manufacturing","F10E00","6"
"2518","335228","Other major household appliance manufacturing","F10E00",""
"2519","335311","Power, distribution, and specialty transformer manufacturing","F10E00","241"
"2520","335312","Motor and generator manufacturing","F10E00","223"
"2521","335313","Switchgear and switchboard apparatus manufacturing","F10E00","104"
"2522","335314","Relay and industrial control manufacturing","F10E00","225"
"2523","335911","Storage battery manufacturing","F10E00",""
"2524","335912","Primary battery manufacturing","F10E00",""
"2525","335920","Communication and energy wire and cable manufacturing","F10E00",""
"2526","335930","Wiring device manufacturing","F10E00",""
"2527","335991","Carbon and graphite product manufacturing","F10E00",""
"2528","335999","All other miscellaneous electrical equipment and component manufacturing","F10E00","348"
"2529","336111","Automobile manufacturing","F10E00","848"
"2530","336112","Light truck and utility vehicle manufacturing","F10E00","107"
"2531","336120","Heavy duty truck manufacturing","F10E00","7,885"
"2532","336211","Motor vehicle body manufacturing","F10E00",""
"2533","336212","Truck trailer manufacturing","F10E00",""
"2534","336213","Motor home manufacturing","F10E00",""
"2535","336214","Travel trailer and camper manufacturing","F10E00",""
"2536","336310","Motor vehicle gasoline engine and engine parts manufacturing","F10E00",""
"2537","336320","Motor vehicle electrical and electronic equipment manufacturing","F10E00",""
"2538","336350","Motor vehicle transmission and power train parts manufacturing","F10E00",""
"2539","336360","Motor vehicle seating and interior trim manufacturing","F10E00","2"
"2540","336370","Motor vehicle metal stamping","F10E00",""
"2541","336390","Other Motor Vehicle Parts Manufacturing","F10E00",""
"2542","3363A0","Motor vehicle steering, suspension component (except spring), and brake systems manufacturing","F10E00",""
"2543","336411","Aircraft manufacturing","F10E00","14"
"2544","336412","Aircraft engine and engine parts manufacturing","F10E00",""
"2545","336413","Other aircraft parts and auxiliary equipment manufacturing","F10E00",""
"2546","336414","Guided missile and space vehicle manufacturing","F10E00",""
"2547","33641A","Propulsion units and parts for space vehicles and guided missiles","F10E00",""
"2548","336500","Railroad rolling stock manufacturing","F10E00","849"
"2549","336611","Ship building and repairing","F10E00","26"
"2550","336612","Boat building","F10E00","36"
"2551","336991","Motorcycle, bicycle, and parts manufacturing","F10E00","623"
"2552","336992","Military armored vehicle, tank, and tank component manufacturing","F10E00",""
"2553","336999","All other transportation equipment manufacturing","F10E00","100"
"2554","337110","Wood kitchen cabinet and countertop manufacturing","F10E00",""
"2555","337121","Upholstered household furniture manufacturing","F10E00","23"
"2556","337122","Nonupholstered wood household furniture manufacturing","F10E00","70"
"2557","337127","Institutional furniture manufacturing","F10E00","663"
"2558","33712N","Other household nonupholstered furniture","F10E00","7"
"2559","337215","Showcase, partition, shelving, and locker manufacturing","F10E00","208"
"2560","33721A","Office furniture and custom architectural woodwork and millwork manufacturing","F10E00","2,680"
"2561","337900","Other furniture related product manufacturing","F10E00","33"
"2562","339112","Surgical and medical instrument manufacturing","F10E00","81"
"2563","339113","Surgical appliance and supplies manufacturing","F10E00","617"
"2564","339114","Dental equipment and supplies manufacturing","F10E00","15"
"2565","339115","Ophthalmic goods manufacturing","F10E00",""
"2566","339116","Dental laboratories","F10E00",""
"2567","339910","Jewelry and silverware manufacturing","F10E00",""
"2568","339920","Sporting and athletic goods manufacturing","F10E00","429"
"2569","339930","Doll, toy, and game manufacturing","F10E00",""
"2570","339940","Office supplies (except paper) manufacturing","F10E00","204"
"2571","339950","Sign manufacturing","F10E00",""
"2572","339990","All other miscellaneous manufacturing","F10E00","135"
"2573","311111","Dog and cat food manufacturing","F10E00",""
"2574","311119","Other animal food manufacturing","F10E00",""
"2575","311210","Flour milling and malt manufacturing","F10E00",""
"2576","311221","Wet corn milling","F10E00",""
"2577","311225","Fats and oils refining and blending","F10E00",""
"2578","311224","Soybean and other oilseed processing","F10E00",""
"2579","311230","Breakfast cereal manufacturing","F10E00",""
"2580","311300","Sugar and confectionery product manufacturing","F10E00",""
"2581","311410","Frozen food manufacturing","F10E00",""
"2582","311420","Fruit and vegetable canning, pickling, and drying","F10E00",""
